Team,Player,Event,Mins,Secs,X,Y,X2,Y2
U14,Start,Pass,0,0,2,97,7,42
U14,End,Corner Kick,0,0,7,42,-,-
Met Oval,Solo,Free Kick,0,0,29,67,-,-
