Team,Player,Event,Mins,Secs,X,Y,X2,Y2
U14,Start,Pass,0,0,98,4,97,50
U14,End,Corner Kick,0,0,96,50,-,-
Connecticut United,Start,Pass,0,0,98,96,92,57
Connecticut United,Middle,Pass,0,0,92,57,95,46
Connecticut United,End,Corner Kick,0,0,94,46,-,-
