Team,Player,Event,Mins,Secs,X,Y,X2,Y2
NEFC,Start,Pass,74,7,98,95,95,43
NEFC,End,Corner Kick,74,7,95,43,-,-
NEFC,Start,Dribble,74,7,71,16,79,29
NEFC,End,Counterattack,74,7,80,30,-,-
