Team,Player,Event,Mins,Secs,X,Y,X2,Y2
U13,Start,Pass,0,0,25,84,28,75
U13,End,Throw In,0,0,28,74,-,-
New York SC,Start,Pass,0,0,70,9,76,4
New York SC,Middle,Pass,0,0,80,6,84,43
New York SC,Middle,Pass,0,0,84,43,84,55
New York SC,End,Direct Play,0,0,84,55,-,-
New York SC,Start,Dribble,0,0,67,29,86,33
New York SC,End,Direct Play,0,0,86,33,-,-
New York SC,Start,Pass,0,0,98,96,87,44
New York SC,End,Corner Kick,0,0,86,42,-,-
