Team,Player,Event,Mins,Secs,X,Y,X2,Y2
U13,Solo,Press,0,0,23,45,-,-
Oakwood,Solo,Counterpress,0,0,39,57,-,-
Oakwood,Start,Pass,0,0,22,29,26,35
Oakwood,End,Counterpress,0,0,25,35,-,-
